feature,importance
LAst_max,0.714024928472135
LAst_mean,0.6613572229816217
LAst_min,0.38077542967120803
LAst_std,0.6485252160852968
LAst_sum,0.8422397379107708
LBlk_max,0.48323480524296536
LBlk_mean,0.9830883235146339
LBlk_min,0.485892065296495
LBlk_std,0.8576270187080587
LBlk_sum,0.6208565061568976
LConfAbbrev,3.1772258324643694
LDR_max,0.6036773305580799
LDR_mean,0.9518220947302558
LDR_min,0.33504979793383133
LDR_std,0.8193806468566587
LDR_sum,0.7593715892105914
LDayNum_max,0.49150785007951203
LDayNum_mean,0.5511240931583694
LDayNum_min,0.25429878146016827
LDayNum_std,0.7136710291692283
LDayNum_sum,1.1858964188450918
LEV,1.3573008084793414
LFG3Ratio,0.6060875089780642
LFGA3_max,0.21851431081037503
LFGA3_mean,0.822516665621145
LFGA3_min,0.2948574001917262
LFGA3_std,0.7652232807340408
LFGA3_sum,0.5252268808193997
LFGA_max,0.2940269934718641
LFGA_mean,0.5504105326307867
LFGA_min,0.2574446235461567
LFGA_std,0.5758462862034374
LFGA_sum,0.5005742567208861
LFGM3_max,0.3340260746160483
LFGM3_mean,0.5839432280147672
LFGM3_min,0.2702343065966367
LFGM3_std,0.8040697129517511
LFGM3_sum,0.46833555606532057
LFGM_max,0.45610466247312476
LFGM_mean,0.6495868580750843
LFGM_min,0.6948588502247943
LFGM_std,0.6230773978745208
LFGM_sum,0.8530530985238014
LFGRatio,0.9248493749483174
LFTA_max,0.7014642647786362
LFTA_mean,1.1093717186241525
LFTA_min,0.6125236555120259
LFTA_std,0.714476478899898
LFTA_sum,0.557410668589104
LFTM_max,0.41878328651214425
LFTM_mean,0.7671257167168837
LFTM_min,0.5027708655607425
LFTM_std,0.9556263065686754
LFTM_sum,0.677244290882378
LFTR,0.5236384401751484
LFTRatio,0.5423904447931104
LLoc_max,0.13964160797217498
LLoc_mean,1.2090777425655457
LLoc_min,0.013543485078668429
LLoc_std,0.7960353226363562
LLoc_sum,0.5682132663131028
LNumLose,0.8852348713041144
LNumOT_max,0.1979204011071051
LNumOT_mean,0.6151959829717761
LNumOT_min,0.014097503689856544
LNumOT_std,0.5058127484866273
LNumOT_sum,0.187612127991088
LNumWin,0.7176175634426042
LOR%,0.3811676051664715
LOR_max,0.43814188325296344
LOR_mean,0.5789585333421559
LOR_min,0.38221731504083567
LOR_std,0.49212590833155373
LOR_sum,0.6766025484776662
LOrdinalRank_max,0.8856289817488372
LOrdinalRank_mean,1.294037159065063
LOrdinalRank_min,0.7297502979242733
LOrdinalRank_std,1.104901348031077
LOrdinalRank_sum,1.0698669576029638
LPF_max,0.2796196813763593
LPF_mean,0.6635483797854987
LPF_min,0.6971342617363239
LPF_std,0.6377898370158809
LPF_sum,0.8453600522559499
LPOSS,0.6323342893350499
LPPP,0.7000187407179831
LRankingDayNum_max,0.08477192011893459
